Season,Gamecode,Date,Team,Opp,Won,Game_home,Team_rank,Opp_rank,Game_conf,Team_SRTD,Team_CRTD,Opp_SRTD,Opp_CRTD,Team_OffStrat,Opp_OffStrat,Team_DefStren,Opp_DefStren
2015,20151024TexOkl,2015-10-24 00:00:00,Texas Tech,Oklahoma,0,Away,0.0,0.31999999999999995,1,0.7140000000000001,0.5,0.833,0.667,1.531,0.816,1.098,0.898
2015,20151024BalCen,2015-10-24 00:00:00,Ball State,Central Michigan,0,Home,0.0,0.0,1,0.28600000000000003,0.33299999999999996,0.429,0.667,1.055,1.101,1.507,1.107
2015,20151024VanMis,2015-10-24 00:00:00,Vanderbilt,Missouri,1,Home,0.0,0.0,1,0.33299999999999996,0.0,0.5710000000000001,0.25,1.013,1.018,1.941,1.454
2015,20151024WasAri,2015-10-24 00:00:00,Washington State,Arizona,1,Away,0.0,0.0,1,0.667,0.667,0.7140000000000001,0.5,2.322,0.757,0.999,1.4
2015,20151024IndMic,2015-10-24 00:00:00,Indiana,Michigan State,0,Away,0.0,0.72,1,0.5710000000000001,0.0,1.0,1.0,0.725,0.745,1.966,1.922
2015,20151024OhiBuf,2015-10-24 00:00:00,Ohio,Buffalo,0,Away,0.0,0.0,1,0.7140000000000001,0.667,0.33299999999999996,0.0,0.84,0.977,1.133,1.247
2015,20151024ConCin,2015-10-24 00:00:00,Connecticut,Cincinnati,0,Away,0.0,0.0,1,0.429,0.33299999999999996,0.5,0.0,0.768,1.024,1.096,1.356
2015,20151024MasTol,2015-10-24 00:00:00,Massachusetts,Toledo,0,Home,0.0,0.24,0,0.16699999999999998,0.0,1.0,1.0,1.72,0.907,1.121,2.001
2015,20151024WisIll,2015-10-24 00:00:00,Wisconsin,Illinois,1,Away,0.0,0.0,1,0.7140000000000001,0.667,0.667,0.5,0.942,1.194,1.625,1.183
2015,20151024VirDuk,2015-10-24 00:00:00,Virginia Tech,Duke,0,Home,0.0,0.07999999999999996,1,0.429,0.33299999999999996,0.833,1.0,0.672,0.763,0.963,1.078
2015,20151024OldFlo,2015-10-24 00:00:00,Old Dominion,Florida International,0,Away,0.0,0.0,1,0.5,0.5,0.429,0.33299999999999996,0.87,1.22,0.877,1.586
2015,20151024CenHou,2015-10-24 00:00:00,Central Florida,Houston,0,Home,0.0,0.16000000000000006,1,0.0,0.0,1.0,1.0,1.441,0.582,1.531,2.814
2015,20151024LouIda,2015-10-24 00:00:00,Louisiana-Monroe,Idaho,0,Away,0.0,0.0,1,0.16699999999999998,0.0,0.33299999999999996,0.33299999999999996,1.212,1.192,0.704,0.786
2015,20151024WesLou,2015-10-24 00:00:00,Western Kentucky,Louisiana State,0,Away,0.0,0.8,0,0.857,1.0,0.857,1.0,1.217,0.387,1.527,2.224
2015,20151024MidLou,2015-10-24 00:00:00,Middle Tennessee State,Louisiana Tech,0,Away,0.0,0.0,1,0.429,0.667,0.5710000000000001,0.5,0.967,1.158,1.792,2.355
2015,20151024NorMar,2015-10-24 00:00:00,North Texas,Marshall,0,Away,0.0,0.0,1,0.0,0.0,0.857,1.0,1.0,0.848,1.177,1.11
2015,20151024OreCol,2015-10-24 00:00:00,Oregon State,Colorado,0,Home,0.0,0.0,1,0.33299999999999996,0.0,0.429,0.0,0.68,0.802,1.089,1.041
2015,20151024IllWis,2015-10-24 00:00:00,Illinois,Wisconsin,0,Home,0.0,0.0,1,0.667,0.5,0.7140000000000001,0.667,1.194,0.942,1.183,1.625
2015,20151024FreAir,2015-10-24 00:00:00,Fresno State,Air Force,0,Away,0.0,0.0,1,0.28600000000000003,0.25,0.5,0.667,0.849,0.184,1.039,1.375
2015,20151024AlaTen,2015-10-24 00:00:00,Alabama,Tennessee,1,Home,0.6799999999999999,0.0,1,0.857,0.75,0.5,0.33299999999999996,0.814,0.624,2.837,1.439
2015,20151024MisKen,2015-10-24 00:00:00,Mississippi State,Kentucky,1,Home,0.0,0.0,1,0.7140000000000001,0.33299999999999996,0.667,0.5,1.163,0.943,1.28,1.238
2015,20151024MisVan,2015-10-24 00:00:00,Missouri,Vanderbilt,0,Away,0.0,0.0,1,0.5710000000000001,0.25,0.33299999999999996,0.0,1.018,1.013,1.454,1.941
2015,20151024MicInd,2015-10-24 00:00:00,Michigan State,Indiana,1,Home,0.72,0.0,1,1.0,1.0,0.5710000000000001,0.0,0.745,0.725,1.922,1.966
2015,20151024MarNor,2015-10-24 00:00:00,Marshall,North Texas,1,Home,0.0,0.0,1,0.857,1.0,0.0,0.0,0.848,1.0,1.11,1.177
2015,20151024LouBos,2015-10-24 00:00:00,Louisville,Boston College,1,Home,0.0,0.0,1,0.33299999999999996,0.33299999999999996,0.429,0.0,0.91,0.405,1.456,2.796
2015,20151024LouMid,2015-10-24 00:00:00,Louisiana Tech,Middle Tennessee State,1,Home,0.0,0.0,1,0.5710000000000001,0.5,0.429,0.667,1.158,0.967,2.355,1.792
2015,20151024LouWes,2015-10-24 00:00:00,Louisiana State,Western Kentucky,1,Home,0.8,0.0,0,0.857,1.0,0.857,1.0,0.387,1.217,2.224,1.527
2015,20151024BayIow,2015-10-24 00:00:00,Baylor,Iowa State,1,Home,0.92,0.0,1,1.0,1.0,0.33299999999999996,0.33299999999999996,0.648,0.93,1.768,1.682
2015,20151024HouCen,2015-10-24 00:00:00,Houston,Central Florida,1,Away,0.16000000000000006,0.0,1,1.0,1.0,0.0,0.0,0.582,1.441,2.814,1.531
2015,20151024IdaLou,2015-10-24 00:00:00,Idaho,Louisiana-Monroe,1,Home,0.0,0.0,1,0.33299999999999996,0.33299999999999996,0.16699999999999998,0.0,1.192,1.212,0.786,0.704
2015,20151024NavTul,2015-10-24 00:00:00,Navy,Tulane,1,Home,0.0,0.0,1,0.8,1.0,0.33299999999999996,0.33299999999999996,0.12,0.985,1.338,1.406
2015,20151024NorVir,2015-10-24 00:00:00,North Carolina,Virginia,1,Home,0.0,0.0,1,0.833,1.0,0.33299999999999996,0.5,0.797,0.995,0.634,1.571
2015,20151024BoiWyo,2015-10-24 00:00:00,Boise State,Wyoming,1,Home,0.0,0.0,1,0.7140000000000001,0.667,0.14300000000000002,0.33299999999999996,0.807,0.711,0.0,0.886
2015,20151024FloOld,2015-10-24 00:00:00,Florida International,Old Dominion,1,Home,0.0,0.0,1,0.429,0.33299999999999996,0.5,0.5,1.22,0.87,1.586,0.877
2015,20151024BowKen,2015-10-24 00:00:00,Bowling Green State,Kent State,1,Away,0.0,0.0,1,0.7140000000000001,1.0,0.429,0.5,1.149,0.658,1.816,1.611
2015,20151024BriWag,2015-10-24 00:00:00,Brigham Young,Wagner,1,Home,0.0,0.0,0,0.7140000000000001,0.0,0.0,0.0,1.137,0.0,1.599,0.0
2015,20151024NevHaw,2015-10-24 00:00:00,Nevada,Hawaii,1,Home,0.0,0.0,1,0.429,0.33299999999999996,0.28600000000000003,0.0,0.743,0.991,1.212,0.893
2015,20151024CenBal,2015-10-24 00:00:00,Central Michigan,Ball State,1,Away,0.0,0.0,1,0.429,0.667,0.28600000000000003,0.33299999999999996,1.101,1.055,1.107,1.507
2015,20151024CinCon,2015-10-24 00:00:00,Cincinnati,Connecticut,1,Home,0.0,0.0,1,0.5,0.0,0.429,0.33299999999999996,1.024,0.768,1.356,1.096
2015,20151024CleMia,2015-10-24 00:00:00,Clemson,Miami (FL),1,Away,0.76,0.0,1,1.0,1.0,0.667,0.5,0.793,1.171,1.454,1.267
2015,20151024ColOre,2015-10-24 00:00:00,Colorado,Oregon State,1,Away,0.0,0.0,1,0.429,0.0,0.33299999999999996,0.0,0.802,0.68,1.041,1.089
2015,20151024AriWas,2015-10-24 00:00:00,Arizona,Washington State,0,Home,0.0,0.0,1,0.7140000000000001,0.5,0.667,0.667,0.757,2.322,1.4,0.999
2015,20151024BufOhi,2015-10-24 00:00:00,Buffalo,Ohio,1,Home,0.0,0.0,1,0.33299999999999996,0.0,0.7140000000000001,0.667,0.977,0.84,1.247,1.133
2015,20151024GeoFlo,2015-10-24 00:00:00,Georgia Tech,Florida State,1,Home,0.0,0.64,1,0.28600000000000003,0.0,1.0,1.0,0.312,0.885,1.079,1.874
2015,20151024FloGeo,2015-10-24 00:00:00,Florida State,Georgia Tech,0,Away,0.64,0.0,1,1.0,1.0,0.28600000000000003,0.0,0.885,0.312,1.874,1.079
2015,20151024NorWak,2015-10-24 00:00:00,North Carolina State,Wake Forest,1,Away,0.0,0.0,1,0.667,0.0,0.429,0.25,0.606,1.065,1.474,1.044
2015,20151024DukVir,2015-10-24 00:00:00,Duke,Virginia Tech,1,Away,0.07999999999999996,0.0,1,0.833,1.0,0.429,0.33299999999999996,0.763,0.672,1.078,0.963
2015,20151024MisTex,2015-10-24 00:00:00,Mississippi,Texas A&M,1,Home,0.040000000000000036,0.4,1,0.7140000000000001,0.667,0.833,0.667,1.114,0.955,1.762,0.939
2015,20151024NorNeb,2015-10-24 00:00:00,Northwestern,Nebraska,1,Away,0.0,0.0,1,0.7140000000000001,0.33299999999999996,0.429,0.33299999999999996,0.565,0.957,0.949,3.755
2015,20151024NorEas,2015-10-24 00:00:00,Northern Illinois,Eastern Michigan,1,Home,0.0,0.0,1,0.5710000000000001,0.667,0.14300000000000002,0.0,0.672,0.967,1.557,0.493
2015,20151024TolMas,2015-10-24 00:00:00,Toledo,Massachusetts,1,Away,0.24,0.0,0,1.0,1.0,0.16699999999999998,0.0,0.907,1.72,2.001,1.121
2015,20151024TexFlo,2015-10-24 00:00:00,Texas-El Paso,Florida Atlantic,1,Home,0.0,0.0,1,0.33299999999999996,0.0,0.16699999999999998,0.33299999999999996,0.826,0.868,1.753,1.1
2015,20151024TexSou,2015-10-24 00:00:00,Texas State,South Alabama,1,Home,0.0,0.0,1,0.2,0.0,0.5,0.5,1.021,0.924,1.241,0.897
2015,20151024TexKan,2015-10-24 00:00:00,Texas,Kansas State,1,Home,0.0,0.0,1,0.33299999999999996,0.33299999999999996,0.5,0.0,0.465,0.588,1.512,2.36
2015,20151024StaWas,2015-10-24 00:00:00,Stanford,Washington,1,Home,0.6,0.0,1,0.833,1.0,0.5,0.33299999999999996,0.548,0.989,1.615,1.663
2015,20151024SouCha,2015-10-24 00:00:00,Southern Mississippi,Charlotte,1,Away,0.0,0.0,1,0.5710000000000001,0.5,0.33299999999999996,0.0,1.126,0.632,1.139,1.505
2015,20151024TroNew,2015-10-24 00:00:00,Troy,New Mexico State,1,Away,0.0,0.0,0,0.16699999999999998,0.0,0.0,0.0,0.955,1.145,1.012,0.83
2015,20151024MiaWes,2015-10-24 00:00:00,Miami (OH),Western Michigan,0,Away,0.0,0.0,1,0.14300000000000002,0.0,0.5,1.0,0.927,0.894,1.26,1.239
2015,20151024SanNew,2015-10-24 00:00:00,San Jose State,New Mexico,1,Home,0.0,0.0,1,0.429,0.5,0.5710000000000001,0.667,0.867,0.417,0.53,1.12
2015,20151024SouSou,2015-10-24 00:00:00,South Florida,Southern Methodist,1,Home,0.0,0.0,0,0.5,0.5,0.16699999999999998,0.0,0.511,0.0,2.016,0.0
2015,20151024AirFre,2015-10-24 00:00:00,Air Force,Fresno State,1,Home,0.0,0.0,1,0.5,0.667,0.28600000000000003,0.25,0.184,0.849,1.375,1.039
2015,20151024SouUta,2015-10-24 00:00:00,Southern California,Utah,1,Home,0.0,0.88,1,0.5,0.33299999999999996,1.0,1.0,1.066,0.692,1.403,2.256
2015,20151024OklTex,2015-10-24 00:00:00,Oklahoma,Texas Tech,1,Home,0.31999999999999995,0.0,1,0.833,0.667,0.7140000000000001,0.5,0.816,1.531,0.898,1.098
2015,20151024OhiRut,2015-10-24 00:00:00,Ohio State,Rutgers,1,Away,0.96,0.0,1,1.0,1.0,0.5,0.33299999999999996,0.674,0.732,0.905,2.542
2015,20151024OklKan,2015-10-24 00:00:00,Oklahoma State,Kansas,1,Home,0.44,0.0,1,1.0,1.0,0.0,0.0,1.05,0.979,1.176,1.226
2015,20151024PenMar,2015-10-24 00:00:00,Penn State,Maryland,1,Home,0.0,0.0,1,0.7140000000000001,0.667,0.33299999999999996,0.0,0.725,0.931,0.0,1.325
2015,20151024PitSyr,2015-10-24 00:00:00,Pittsburgh,Syracuse,1,Away,0.0,0.0,1,0.833,1.0,0.5,0.5,0.567,0.625,1.248,1.784
2015,20151024RicArm,2015-10-24 00:00:00,Rice,Army,1,Home,0.0,0.0,0,0.5,0.667,0.28600000000000003,0.0,0.63,0.145,1.576,1.541
2015,20151024ArkAub,2015-10-24 00:00:00,Arkansas,Auburn,1,Home,0.0,0.0,1,0.33299999999999996,0.33299999999999996,0.667,0.33299999999999996,0.781,0.529,2.414,1.27
2015,20151029BufMia,2015-10-29 00:00:00,Buffalo,Miami (OH),1,Away,0.0,0.0,1,0.429,0.33299999999999996,0.125,0.0,0.973,0.934,1.508,1.323
2015,20151029GeoTex,2015-10-29 00:00:00,Georgia Southern,Texas State,1,Home,0.0,0.0,1,0.7140000000000001,0.667,0.33299999999999996,0.5,0.222,0.931,1.523,1.15
2015,20151029TexWes,2015-10-29 00:00:00,Texas Christian,West Virginia,1,Home,0.8,0.0,1,1.0,1.0,0.5,0.0,0.943,0.67,1.286,1.392
2015,20151029OreAri,2015-10-29 00:00:00,Oregon,Arizona State,1,Away,0.0,0.0,1,0.5710000000000001,0.5,0.5710000000000001,0.5,0.551,1.034,1.974,1.946
2015,20151029NorPit,2015-10-29 00:00:00,North Carolina,Pittsburgh,1,Away,0.0,0.07999999999999996,1,0.857,1.0,0.857,1.0,0.78,0.573,0.646,1.299
2015,20151029MiaBuf,2015-10-29 00:00:00,Miami (OH),Buffalo,0,Home,0.0,0.0,1,0.125,0.0,0.429,0.33299999999999996,0.934,0.973,1.323,1.508
2015,20151029WesTex,2015-10-29 00:00:00,West Virginia,Texas Christian,0,Away,0.0,0.8,1,0.5,0.0,1.0,1.0,0.67,0.943,1.392,1.286
2015,20151029AriOre,2015-10-29 00:00:00,Arizona State,Oregon,0,Home,0.0,0.0,1,0.5710000000000001,0.5,0.5710000000000001,0.5,1.034,0.551,1.946,1.974
2015,20151029EasWes,2015-10-29 00:00:00,Eastern Michigan,Western Michigan,0,Home,0.0,0.0,1,0.125,0.0,0.5710000000000001,1.0,0.969,0.856,0.532,1.359
2015,20151029WesEas,2015-10-29 00:00:00,Western Michigan,Eastern Michigan,1,Away,0.0,0.0,1,0.5710000000000001,1.0,0.125,0.0,0.856,0.969,1.359,0.532
2015,20151029TexGeo,2015-10-29 00:00:00,Texas State,Georgia Southern,0,Away,0.0,0.0,1,0.33299999999999996,0.5,0.7140000000000001,0.667,0.931,0.222,1.15,1.523
2015,20151029PitNor,2015-10-29 00:00:00,Pittsburgh,North Carolina,0,Home,0.07999999999999996,0.0,1,0.857,1.0,0.857,1.0,0.573,0.78,1.299,0.646
2015,20151030LouWak,2015-10-30 00:00:00,Louisville,Wake Forest,1,Away,0.0,0.0,1,0.429,0.5,0.375,0.2,0.845,1.028,1.589,1.021
2015,20151030UtaWyo,2015-10-30 00:00:00,Utah State,Wyoming,1,Home,0.0,0.0,1,0.5710000000000001,0.75,0.125,0.25,0.731,0.703,1.55,0.902
2015,20151030RicLou,2015-10-30 00:00:00,Rice,Louisiana Tech,0,Home,0.0,0.0,1,0.5710000000000001,0.667,0.625,0.667,0.654,1.13,1.174,2.728
2015,20151030ConEas,2015-10-30 00:00:00,Connecticut,East Carolina,1,Home,0.0,0.0,1,0.375,0.25,0.5,0.33299999999999996,0.83,1.106,1.106,1.406
2015,20151030WakLou,2015-10-30 00:00:00,Wake Forest,Louisville,0,Home,0.0,0.0,1,0.375,0.2,0.429,0.5,1.028,0.845,1.021,1.589
2015,20151030EasCon,2015-10-30 00:00:00,East Carolina,Connecticut,0,Away,0.0,0.0,1,0.5,0.33299999999999996,0.375,0.25,1.106,0.83,1.406,1.106
2015,20151030WyoUta,2015-10-30 00:00:00,Wyoming,Utah State,0,Away,0.0,0.0,1,0.125,0.25,0.5710000000000001,0.75,0.703,0.731,0.902,1.55
2015,20151030LouRic,2015-10-30 00:00:00,Louisiana Tech,Rice,1,Away,0.0,0.0,1,0.625,0.667,0.5710000000000001,0.667,1.13,0.654,2.728,1.174
2015,20151031BoiNev,2015-10-31 00:00:00,Boise State,Nevada-Las Vegas,1,Away,0.0,0.0,1,0.75,0.75,0.28600000000000003,0.33299999999999996,0.779,0.553,0.0,1.302
2015,20151031SouNav,2015-10-31 00:00:00,South Florida,Navy,0,Away,0.0,0.0,1,0.5710000000000001,0.5,0.833,1.0,0.506,0.136,1.979,1.449
2015,20151031TroApp,2015-10-31 00:00:00,Troy,Appalachian State,0,Away,0.0,0.0,1,0.28600000000000003,0.0,0.857,1.0,1.04,0.438,0.959,1.303
2015,20151031MisAub,2015-10-31 00:00:00,Mississippi,Auburn,1,Away,0.24,0.0,1,0.75,0.75,0.5710000000000001,0.25,1.059,0.55,1.795,1.247
2015,20151031MicMin,2015-10-31 00:00:00,Michigan,Minnesota,1,Away,0.4,0.0,1,0.7140000000000001,0.667,0.5710000000000001,0.33299999999999996,0.699,0.854,2.24,1.171
2015,20151031MiaDuk,2015-10-31 00:00:00,Miami (FL),Duke,1,Away,0.0,0.12,1,0.5710000000000001,0.33299999999999996,0.857,1.0,1.162,0.816,1.002,1.159
2015,20151031MemTul,2015-10-31 00:00:00,Memphis,Tulane,1,Home,0.36,0.0,1,1.0,1.0,0.28600000000000003,0.25,0.767,1.035,2.953,1.382
2015,20151031MarCha,2015-10-31 00:00:00,Marshall,Charlotte,1,Away,0.0,0.0,1,0.875,1.0,0.28600000000000003,0.0,0.84,0.654,1.036,1.458
2015,20151031VirBos,2015-10-31 00:00:00,Virginia Tech,Boston College,1,Away,0.0,0.0,1,0.375,0.25,0.375,0.0,0.706,0.433,1.032,2.499
2015,20151031LouLou,2015-10-31 00:00:00,Louisiana,Louisiana-Monroe,1,Home,0.0,0.0,1,0.33299999999999996,0.5,0.14300000000000002,0.0,0.861,1.255,0.982,0.813
2015,20151031ArkGeo,2015-10-31 00:00:00,Arkansas State,Georgia State,1,Home,0.0,0.0,1,0.5710000000000001,1.0,0.33299999999999996,0.0,0.591,1.331,1.477,1.407
2015,20151031NavSou,2015-10-31 00:00:00,Navy,South Florida,1,Home,0.0,0.0,1,0.833,1.0,0.5710000000000001,0.5,0.136,0.506,1.449,1.979
2015,20151031HouVan,2015-10-31 00:00:00,Houston,Vanderbilt,1,Home,0.28,0.0,0,1.0,1.0,0.429,0.25,0.582,0.937,2.683,1.879
2015,20151031FloFlo,2015-10-31 00:00:00,Florida Atlantic,Florida International,1,Home,0.0,0.0,1,0.14300000000000002,0.25,0.5,0.5,0.857,1.215,1.185,1.381
2015,20151031FloGeo,2015-10-31 00:00:00,Florida,Georgia,1,Home,0.56,0.0,1,0.857,0.8,0.7140000000000001,0.6,0.87,0.702,1.671,1.547
2015,20151031CleNor,2015-10-31 00:00:00,Clemson,North Carolina State,1,Away,0.88,0.0,1,1.0,1.0,0.7140000000000001,0.33299999999999996,0.712,0.659,1.476,1.344
2015,20151031CinCen,2015-10-31 00:00:00,Cincinnati,Central Florida,1,Home,0.0,0.0,1,0.5710000000000001,0.33299999999999996,0.0,0.0,0.973,1.376,1.309,1.306
2015,20151031CenAkr,2015-10-31 00:00:00,Central Michigan,Akron,1,Away,0.0,0.0,1,0.5,0.75,0.429,0.33299999999999996,1.119,0.697,1.16,2.376
2015,20151031IowTex,2015-10-31 00:00:00,Iowa State,Texas,1,Home,0.0,0.0,1,0.28600000000000003,0.25,0.429,0.5,0.852,0.438,1.487,1.435
2015,20151031IowMar,2015-10-31 00:00:00,Iowa,Maryland,1,Home,0.6,0.0,1,1.0,1.0,0.28600000000000003,0.0,0.63,0.864,2.969,1.53
2015,20151031NotTem,2015-10-31 00:00:00,Notre Dame,Temple,1,Away,0.64,0.16000000000000006,0,0.857,1.0,1.0,1.0,0.729,0.711,1.128,2.335
2015,20151031NorTex,2015-10-31 00:00:00,North Texas,Texas-San Antonio,1,Home,0.0,0.0,0,0.0,0.0,0.14300000000000002,0.0,0.988,0.0,1.142,0.0
2015,20151031BalMas,2015-10-31 00:00:00,Ball State,Massachusetts,1,Home,0.0,0.0,0,0.25,0.25,0.14300000000000002,0.0,1.087,1.761,1.6,1.156
2015,20151031VirGeo,2015-10-31 00:00:00,Virginia,Georgia Tech,1,Home,0.0,0.0,1,0.28600000000000003,0.33299999999999996,0.375,0.2,0.958,0.299,1.5,1.181
2015,20151031HawAir,2015-10-31 00:00:00,Hawaii,Air Force,0,Home,0.0,0.0,1,0.25,0.0,0.5710000000000001,0.75,1.056,0.176,0.844,1.367
2015,20151031WasAri,2015-10-31 00:00:00,Washington,Arizona,1,Home,0.0,0.0,1,0.429,0.25,0.625,0.4,0.976,0.794,1.64,1.658
2015,20151031WesOld,2015-10-31 00:00:00,Western Kentucky,Old Dominion,1,Away,0.0,0.0,1,0.75,1.0,0.429,0.33299999999999996,1.349,0.892,1.501,1.121
2015,20151031WisRut,2015-10-31 00:00:00,Wisconsin,Rutgers,1,Home,0.0,0.0,1,0.75,0.75,0.429,0.25,0.95,0.753,1.867,2.092
2015,20151031TulSou,2015-10-31 00:00:00,Tulsa,Southern Methodist,1,Away,0.0,0.0,0,0.429,0.0,0.14300000000000002,0.0,0.82,0.0,1.205,0.0
2015,20151031UCLCol,2015-10-31 00:00:00,UCLA,Colorado,1,Home,0.040000000000000036,0.0,1,0.7140000000000001,0.5,0.5,0.25,1.007,0.765,0.948,1.035
2015,20151031SouCal,2015-10-31 00:00:00,Southern California,California,1,Away,0.0,0.0,1,0.5710000000000001,0.5,0.7140000000000001,0.5,0.988,1.142,1.507,1.615
2015,20151031TexSou,2015-10-31 00:00:00,Texas A&M,South Carolina,1,Home,0.0,0.0,1,0.7140000000000001,0.5,0.429,0.2,1.032,0.748,0.956,1.07
2015,20151031TenKen,2015-10-31 00:00:00,Tennessee,Kentucky,1,Away,0.0,0.0,1,0.429,0.25,0.5710000000000001,0.4,0.617,1.029,1.507,1.345
2015,20151031StaWas,2015-10-31 00:00:00,Stanford,Washington State,1,Away,0.6799999999999999,0.0,1,0.857,1.0,0.7140000000000001,0.75,0.541,2.264,1.546,1.091
2015,20151031SouTex,2015-10-31 00:00:00,Southern Mississippi,Texas-El Paso,1,Home,0.0,0.0,1,0.625,0.667,0.429,0.5,1.116,0.855,1.114,1.723
2015,20151031SanCol,2015-10-31 00:00:00,San Diego State,Colorado State,1,Away,0.0,0.0,1,0.625,1.0,0.429,0.33299999999999996,0.43,0.887,1.889,0.959
2015,20151031PurNeb,2015-10-31 00:00:00,Purdue,Nebraska,1,Home,0.0,0.0,1,0.14300000000000002,0.0,0.375,0.25,1.069,0.997,1.151,3.24
2015,20151031PenIll,2015-10-31 00:00:00,Penn State,Illinois,1,Home,0.0,0.0,1,0.75,0.75,0.5710000000000001,0.33299999999999996,0.752,1.314,0.0,1.295
2015,20151031NewIda,2015-10-31 00:00:00,New Mexico State,Idaho,1,Home,0.0,0.0,0,0.0,0.0,0.429,0.5,1.06,1.102,0.917,0.865
2015,20151031UtaOre,2015-10-31 00:00:00,Utah,Oregon State,1,Home,0.48,0.0,1,0.857,0.75,0.28600000000000003,0.0,0.751,0.694,2.258,1.042
2015,20151031OklTex,2015-10-31 00:00:00,Oklahoma State,Texas Tech,1,Away,0.52,0.0,1,1.0,1.0,0.625,0.4,1.0,1.47,1.34,0.995
2015,20151031FloSyr,2015-10-31 00:00:00,Florida State,Syracuse,1,Home,0.31999999999999995,0.0,1,0.857,0.8,0.429,0.33299999999999996,0.927,0.69,1.426,1.691
2015,20151031OklKan,2015-10-31 00:00:00,Oklahoma,Kansas,1,Away,0.44,0.0,1,0.857,0.75,0.0,0.0,0.736,0.996,0.981,1.304
2015,20151031TexIow,2015-10-31 00:00:00,Texas,Iowa State,0,Away,0.0,0.0,1,0.429,0.5,0.28600000000000003,0.25,0.438,0.852,1.435,1.487
2015,20151031ArkTen,2015-10-31 00:00:00,Arkansas,Tennessee-Martin,1,Home,0.0,0.0,0,0.429,0.5,0.0,0.0,0.758,0.0,2.244,0.0
2015,20151031KanOkl,2015-10-31 00:00:00,Kansas,Oklahoma,0,Home,0.0,0.44,1,0.0,0.0,0.857,0.75,0.996,0.736,1.304,0.981
2015,20151031TexOkl,2015-10-31 00:00:00,Texas Tech,Oklahoma State,0,Home,0.0,0.52,1,0.625,0.4,1.0,1.0,1.47,1.0,0.995,1.34
2015,20151031IllPen,2015-10-31 00:00:00,Illinois,Penn State,0,Away,0.0,0.0,1,0.5710000000000001,0.33299999999999996,0.75,0.75,1.314,0.752,1.295,0.0
2015,20151031ColSan,2015-10-31 00:00:00,Colorado State,San Diego State,0,Home,0.0,0.0,1,0.429,0.33299999999999996,0.625,1.0,0.887,0.43,0.959,1.889
2015,20151031CalSou,2015-10-31 00:00:00,California,Southern California,0,Home,0.0,0.0,1,0.7140000000000001,0.5,0.5710000000000001,0.5,1.142,0.988,1.615,1.507
2015,20151031TexSou,2015-10-31 00:00:00,Texas-El Paso,Southern Mississippi,0,Away,0.0,0.0,1,0.429,0.5,0.625,0.667,0.855,1.116,1.723,1.114
2015,20151031AppTro,2015-10-31 00:00:00,Appalachian State,Troy,1,Home,0.0,0.0,1,0.857,1.0,0.28600000000000003,0.0,0.438,1.04,1.303,0.959
2015,20151031NebPur,2015-10-31 00:00:00,Nebraska,Purdue,0,Away,0.0,0.0,1,0.375,0.25,0.14300000000000002,0.0,0.997,1.069,3.24,1.151
2015,20151031SouTex,2015-10-31 00:00:00,South Carolina,Texas A&M,0,Away,0.0,0.0,1,0.429,0.2,0.7140000000000001,0.5,0.748,1.032,1.07,0.956
2015,20151031ColUCL,2015-10-31 00:00:00,Colorado,UCLA,0,Away,0.0,0.040000000000000036,1,0.5,0.25,0.7140000000000001,0.5,0.765,1.007,1.035,0.948
2015,20151031OreUta,2015-10-31 00:00:00,Oregon State,Utah,0,Away,0.0,0.48,1,0.28600000000000003,0.0,0.857,0.75,0.694,0.751,1.042,2.258
2015,20151031GeoVir,2015-10-31 00:00:00,Georgia Tech,Virginia,0,Away,0.0,0.0,1,0.375,0.2,0.28600000000000003,0.33299999999999996,0.299,0.958,1.181,1.5
2015,20151031RutWis,2015-10-31 00:00:00,Rutgers,Wisconsin,0,Away,0.0,0.0,1,0.429,0.25,0.75,0.75,0.753,0.95,2.092,1.867
2015,20151031BosVir,2015-10-31 00:00:00,Boston College,Virginia Tech,0,Home,0.0,0.0,1,0.375,0.0,0.375,0.25,0.433,0.706,2.499,1.032
2015,20151031AriWas,2015-10-31 00:00:00,Arizona,Washington,0,Away,0.0,0.0,1,0.625,0.4,0.429,0.25,0.794,0.976,1.658,1.64
2015,20151031OldWes,2015-10-31 00:00:00,Old Dominion,Western Kentucky,0,Home,0.0,0.0,1,0.429,0.33299999999999996,0.75,1.0,0.892,1.349,1.121,1.501
2015,20151031SouTul,2015-10-31 00:00:00,Southern Methodist,Tulsa,0,Home,0.0,0.0,0,0.14300000000000002,0.0,0.429,0.0,0.0,0.82,0.0,1.205
2015,20151031KenTen,2015-10-31 00:00:00,Kentucky,Tennessee,0,Home,0.0,0.0,1,0.5710000000000001,0.4,0.429,0.25,1.029,0.617,1.345,1.507
2015,20151031TemNot,2015-10-31 00:00:00,Temple,Notre Dame,0,Home,0.16000000000000006,0.64,0,1.0,1.0,0.857,1.0,0.711,0.729,2.335,1.128
2015,20151031WasSta,2015-10-31 00:00:00,Washington State,Stanford,0,Home,0.0,0.6799999999999999,1,0.7140000000000001,0.75,0.857,1.0,2.264,0.541,1.091,1.546
2015,20151031FloFlo,2015-10-31 00:00:00,Florida International,Florida Atlantic,0,Away,0.0,0.0,1,0.5,0.5,0.14300000000000002,0.25,1.215,0.857,1.381,1.185
