Season,Gamecode,Date,Team,Opp,Won,Team_rank,Opp_rank,Game_conf,Team_SRTD,Team_CRTD,Opp_SRTD,Opp_CRTD,Team_SOS,Opp_SOS,Team_OffStrat_nz,Opp_OffStrat_nz,Team_DefStren_nz,Opp_DefStren_nz,Game_Away,Game_Home,Game_Neutral
2014,2014828RutWas,2014-08-28 22:00:00,Rutgers,Washington State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014828SanNor,2014-08-28 22:00:00,San Jose State,North Dakota,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014828NorSan,2014-08-28 22:00:00,North Dakota,San Jose State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014828WebAri,2014-08-28 22:30:00,Weber State,Arizona State,0,0.0,0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014828AriWeb,2014-08-28 22:30:00,Arizona State,Weber State,1,0.24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014828VanTem,2014-08-28 22:50:00,Vanderbilt,Temple,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014828TemVan,2014-08-28 22:50:00,Temple,Vanderbilt,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829BriCon,2014-08-29 19:00:00,Brigham Young,Connecticut,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829ConBri,2014-08-29 19:00:00,Connecticut,Brigham Young,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829MicJac,2014-08-29 19:30:00,Michigan State,Jacksonville State,1,0.6799999999999999,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829WesBow,2014-08-29 19:30:00,Western Kentucky,Bowling Green State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829VilSyr,2014-08-29 19:30:00,Villanova,Syracuse,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829SyrVil,2014-08-29 19:30:00,Syracuse,Villanova,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829JacMic,2014-08-29 19:30:00,Jacksonville State,Michigan State,0,0.0,0.6799999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829BowWes,2014-08-29 19:30:00,Bowling Green State,Western Kentucky,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829ColCol,2014-08-29 21:00:00,Colorado,Colorado State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829HouTex,2014-08-29 21:00:00,Houston,Texas-San Antonio,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829ColCol,2014-08-29 21:00:00,Colorado,Colorado State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829ColCol,2014-08-29 21:00:00,Colorado State,Colorado,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829TexHou,2014-08-29 21:00:00,Texas-San Antonio,Houston,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014829ColCol,2014-08-29 21:00:00,Colorado State,Colorado,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829AriNev,2014-08-29 22:30:00,Arizona,Nevada-Las Vegas,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014829NevAri,2014-08-29 22:30:00,Nevada-Las Vegas,Arizona,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830PenCen,2014-08-30 08:30:00,Penn State,Central Florida,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830CenPen,2014-08-30 08:30:00,Central Florida,Penn State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830TroAla,2014-08-30 12:00:00,Troy,Alabama-Birmingham,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830UCLVir,2014-08-30 12:00:00,UCLA,Virginia,1,0.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830VirUCL,2014-08-30 12:00:00,Virginia,UCLA,0,0.0,0.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830KenTen,2014-08-30 12:00:00,Kentucky,Tennessee-Martin,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830NavOhi,2014-08-30 12:00:00,Navy,Ohio State,0,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
