Year,Date,Game_conf,Game_home,Opp,Opp_CRTD,Opp_DefStren,Opp_OffStrat,Opp_SRTD,Opp_rank,Season,Team,Team_CRTD,Team_DefStren,Team_OffStrat,Team_SRTD,Team_rank,Won
2014,2014-12-06 12:00:00,1.0,1,Iowa State,0.0,1.041,1.268,0.182,0.0,2014,Texas Christian,0.875,2.087,1.042,0.909,0.84,1
2014,2014-12-06 19:30:00,1.0,0,Tulane,0.333,1.389,1.039,0.273,0.0,2014,Temple,0.5,1.158,1.077,0.455,0.0,1
2014,2014-12-06 12:00:00,0.0,0,Connecticut,0.0,1.342,0.927,0.182,0.0,2014,Southern Methodist,0.0,0.0,0.0,0.0,0.0,1
2014,2014-12-06 15:30:00,1.0,0,Oklahoma,0.625,2.493,0.717,0.727,0.28,2014,Oklahoma State,0.375,1.817,0.787,0.455,0.0,1
2014,2014-12-06 20:17:00,1.0,1,Wisconsin,0.875,1.509,0.452,0.833,0.56,2014,Ohio State,1.0,1.293,0.605,0.917,0.76,1
2014,2014-12-06 12:00:00,1.0,1,Louisiana Tech,0.8,1.971,1.012,0.667,0.0,2014,Marshall,0.857,1.331,0.802,0.917,0.0,1
2014,2014-12-06 20:00:00,1.0,1,Georgia Tech,0.714,1.315,0.264,0.833,0.52,2014,Florida State,1.0,1.545,1.156,1.0,0.92,1
2014,2014-12-06 12:00:00,1.0,1,Houston,0.8,1.369,0.905,0.636,0.0,2014,Cincinnati,0.833,1.459,1.101,0.727,0.0,1
2014,2014-12-06 22:00:00,1.0,1,Fresno State,0.625,1.211,0.923,0.5,0.0,2014,Boise State,0.875,0.0,0.738,0.833,0.12,1
2014,2014-12-06 19:45:00,1.0,1,Kansas State,0.875,1.839,0.839,0.818,0.64,2014,Baylor,0.875,2.372,0.761,0.909,0.8,1
2014,2014-12-06 16:00:00,1.0,1,Missouri,0.875,1.607,0.769,0.833,0.44,2014,Alabama,1.0,2.371,0.802,0.917,0.96,1
2014,2014-12-05 21:00:00,1.0,1,Arizona,0.875,1.724,1.006,0.833,0.6799999999999999,2014,Oregon,0.889,1.722,0.703,0.917,0.88,1
2014,2014-12-05 19:00:00,1.0,1,Bowling Green State,0.571,1.518,1.019,0.583,0.0,2014,Northern Illinois,0.875,1.423,0.525,0.833,0.0,1
2014,2014-12-24 12:00:00,0.0,1,Central Michigan,0.625,1.765,0.709,0.583,0.0,2014,Western Kentucky,0.4,1.185,1.297,0.583,0.0,1
2014,2014-12-04 19:30:00,0.0,0,East Carolina,0.667,2.53,1.394,0.727,0.0,2014,Central Florida,1.0,0.0,0.0,0.727,0.0,1
2014,2014-12-26 13:00:00,0.0,1,Illinois,0.375,0.86,1.113,0.5,0.0,2014,Louisiana Tech,0.667,2.016,0.956,0.615,0.0,1
2014,2014-12-26 16:30:00,0.0,1,North Carolina,0.429,1.135,1.015,0.5,0.0,2014,Rutgers,0.375,1.076,0.754,0.583,0.0,1
2014,2015-01-02 18:45:00,0.0,1,Kansas State,0.778,1.903,0.824,0.75,0.56,2014,UCLA,0.625,1.543,0.793,0.75,0.44,1
2014,2015-01-02 15:20:00,0.0,1,Iowa,0.5,1.107,0.848,0.583,0.0,2014,Tennessee,0.429,1.221,0.911,0.5,0.0,1
2014,2015-01-02 22:15:00,0.0,1,Washington,0.444,2.329,0.619,0.615,0.0,2014,Oklahoma State,0.444,1.603,0.818,0.5,0.0,1
2014,2015-01-02 12:00:00,0.0,1,Pittsburgh,1.0,0.0,0.0,0.5,0.0,2014,Houston,0.667,1.454,0.934,0.583,0.0,1
2014,2015-01-01 12:00:00,0.0,1,Auburn,0.333,1.6,0.548,0.667,0.24,2014,Wisconsin,0.778,1.382,0.497,0.769,0.31999999999999995,1
2014,2015-01-01 17:00:00,0.0,1,Florida State,1.0,1.363,1.136,1.0,0.92,2014,Oregon,0.9,1.683,0.707,0.923,0.88,1
2014,2015-01-01 21:00:00,0.0,1,Alabama,1.0,2.522,0.779,0.923,0.96,2014,Ohio State,1.0,1.345,0.596,0.923,0.8,1
2014,2015-01-01 13:00:00,0.0,1,Minnesota,0.625,1.25,0.39,0.667,0.0,2014,Missouri,0.778,1.535,0.802,0.769,0.36,1
2014,2015-01-01 12:30:00,0.0,1,Baylor,0.889,2.415,0.782,0.917,0.84,2014,Michigan State,0.875,2.01,0.653,0.833,0.72,1
2014,2014-12-31 12:30:00,0.0,1,Mississippi,0.5,0.0,0.0,0.75,0.64,2014,Texas Christian,0.889,2.07,1.054,0.917,0.76,1
2014,2014-12-31 20:00:00,0.0,1,Mississippi State,0.833,2.254,0.683,0.833,0.6799999999999999,2014,Georgia Tech,0.625,1.349,0.262,0.769,0.6,1
2014,2014-12-31 16:00:00,0.0,1,Arizona,0.778,1.637,0.988,0.769,0.52,2014,Boise State,0.889,0.0,0.723,0.846,0.16000000000000006,1
2014,2014-12-30 22:00:00,0.0,1,Maryland,0.5,1.173,0.975,0.583,0.0,2014,Stanford,0.625,1.572,0.822,0.583,0.0,1
2014,2014-12-30 15:00:00,0.0,1,Louisiana State,1.0,0.0,0.0,0.667,0.12,2014,Notre Dame,1.0,1.484,1.009,0.583,0.0,1
2014,2014-12-30 18:45:00,0.0,1,Louisville,0.625,2.131,0.793,0.75,0.2,2014,Georgia,0.75,0.902,0.594,0.75,0.48,1
2014,2014-12-29 14:00:00,0.0,1,West Virginia,0.556,1.39,0.921,0.583,0.0,2014,Texas A&M,0.5,1.009,1.284,0.583,0.0,1
2014,2014-12-29 17:30:00,0.0,1,Oklahoma,0.556,2.488,0.663,0.667,0.0,2014,Clemson,0.75,1.658,0.833,0.75,0.28,1
2014,2014-12-29 21:00:00,0.0,1,Texas,0.556,1.149,0.862,0.5,0.0,2014,Arkansas,0.0,1.786,0.663,0.5,0.0,1
2014,2014-12-27 13:00:00,0.0,1,Cincinnati,0.857,1.467,1.078,0.75,0.0,2014,Virginia Tech,0.429,1.29,0.931,0.5,0.0,1
2014,2014-12-27 20:00:00,0.0,1,Nebraska,0.625,1.112,0.566,0.75,0.0,2014,Southern California,0.0,0.0,0.0,0.667,0.040000000000000036,1
2014,2014-12-27 15:30:00,0.0,1,Miami (FL),0.429,1.276,0.882,0.5,0.0,2014,South Carolina,0.375,1.022,0.967,0.5,0.0,1
2014,2014-12-27 16:30:00,0.0,1,Boston College,0.571,2.301,0.379,0.583,0.0,2014,Penn State,0.25,2.183,1.059,0.5,0.0,1
2014,2014-12-27 14:10:00,0.0,1,Duke,0.571,1.039,0.978,0.75,0.0,2014,Arizona State,0.625,1.67,0.915,0.75,0.4,1
2014,2014-12-26 20:00:00,0.0,1,Central Florida,1.0,0.0,0.0,0.75,0.0,2014,North Carolina State,0.375,1.125,0.769,0.583,0.0,1
2014,2014-11-29 15:30:00,1.0,1,Minnesota,0.714,1.295,0.389,0.727,0.12,2014,Wisconsin,0.857,1.67,0.458,0.818,0.44,1
2014,2014-11-29 12:00:00,1.0,0,Iowa State,0.0,1.045,1.27,0.2,0.0,2014,West Virginia,0.5,1.342,0.909,0.545,0.0,1
2014,2014-11-29 22:30:00,1.0,0,Washington State,0.286,2.122,3.209,0.273,0.0,2014,Washington,0.375,2.133,0.585,0.583,0.0,1
2014,2014-11-29 19:00:00,1.0,1,Wake Forest,0.143,0.951,0.972,0.273,0.0,2014,Duke,0.5,0.959,1.007,0.727,0.0,1
2014,2014-11-29 12:00:00,0.0,1,South Carolina,0.375,1.007,0.945,0.545,0.0,2014,Clemson,0.75,1.503,0.86,0.727,0.07999999999999996,1
2014,2014-11-29 12:00:00,1.0,0,Temple,0.6,1.111,1.075,0.5,0.0,2014,Cincinnati,0.8,1.41,1.116,0.7,0.0,1
2014,2014-11-29 16:30:00,0.0,0,California,0.375,2.428,1.191,0.455,0.0,2014,Brigham Young,0.0,2.267,0.815,0.636,0.0,1
2014,2014-11-29 12:30:00,1.0,1,Syracuse,0.167,1.543,0.917,0.273,0.0,2014,Boston College,0.5,2.372,0.381,0.545,0.0,1
2014,2014-11-29 22:15:00,1.0,1,Utah State,0.857,2.015,0.79,0.75,0.0,2014,Boise State,0.857,0.0,0.762,0.818,0.0,1
2014,2014-11-29 15:30:00,1.0,1,Texas Tech,0.25,0.957,1.526,0.364,0.0,2014,Baylor,0.857,2.036,0.759,0.9,0.8,1
2014,2014-11-29 15:00:00,0.0,1,New Mexico State,0.0,0.556,0.936,0.182,0.0,2014,Arkansas State,0.571,1.091,0.801,0.545,0.0,1
2014,2014-11-29 14:00:00,1.0,1,Idaho,0.0,0.863,1.025,0.1,0.0,2014,Appalachian State,0.714,1.663,0.587,0.545,0.0,1
2014,2014-11-29 15:30:00,0.0,0,Southern Mississippi,0.2,1.189,1.264,0.273,0.0,2014,Alabama-Birmingham,1.0,0.0,0.0,0.455,0.0,1
2014,2014-11-29 19:45:00,1.0,1,Auburn,0.4,1.632,0.515,0.727,0.4,2014,Alabama,1.0,2.324,0.802,0.909,0.92,1
2014,2014-11-28 12:00:00,1.0,0,Marshall,1.0,1.196,0.764,1.0,0.24,2014,Western Kentucky,0.25,1.156,1.282,0.545,0.0,1
2014,2014-11-28 20:00:00,1.0,1,Virginia,0.333,2.044,0.947,0.455,0.0,2014,Virginia Tech,0.333,1.156,0.936,0.455,0.0,1
2014,2014-11-28 13:00:00,1.0,0,Eastern Michigan,0.167,1.162,0.699,0.182,0.0,2014,Toledo,0.833,2.422,0.735,0.636,0.0,1
2014,2014-11-28 15:30:00,1.0,0,UCLA,0.714,1.589,0.752,0.818,0.64,2014,Stanford,0.571,1.568,0.868,0.545,0.0,1
2014,2014-11-28 11:00:00,1.0,0,Western Michigan,0.857,1.698,0.694,0.727,0.0,2014,Northern Illinois,0.857,1.354,0.521,0.818,0.0,1
2014,2014-11-28 12:00:00,1.0,0,Iowa,0.571,1.093,0.858,0.636,0.0,2014,Nebraska,0.571,1.075,0.546,0.727,0.0,1
2014,2014-11-28 15:00:00,0.0,0,South Alabama,0.625,1.24,0.759,0.545,0.0,2014,Navy,0.0,1.18,0.198,0.5,0.0,1
2014,2014-11-28 14:30:00,1.0,1,Arkansas,0.0,1.798,0.642,0.545,0.0,2014,Missouri,0.857,1.692,0.744,0.818,0.31999999999999995,1
2014,2014-11-28 13:00:00,1.0,1,Akron,0.333,1.37,1.452,0.455,0.0,2014,Kent State,0.0,1.01,1.567,0.1,0.0,1
2014,2014-11-28 12:00:00,0.0,0,Southern Methodist,0.0,0.0,0.0,0.0,0.0,2014,Houston,0.8,1.341,0.944,0.6,0.0,1
2014,2014-11-28 20:30:00,1.0,0,Tulsa,0.2,1.218,1.039,0.182,0.0,2014,East Carolina,0.6,2.825,1.423,0.7,0.0,1
2014,2014-11-28 12:00:00,0.0,0,South Florida,0.333,1.206,0.918,0.364,0.0,2014,Central Florida,1.0,0.0,0.0,0.7,0.0,1
2014,2014-11-29 15:30:00,0.0,1,Florida,0.571,1.822,0.599,0.6,0.0,2014,Florida State,1.0,1.548,1.225,1.0,0.96,1
2014,2014-11-29 19:00:00,1.0,1,Hawaii,0.429,1.466,0.89,0.333,0.0,2014,Fresno State,0.571,1.162,0.928,0.455,0.0,1
2014,2014-11-29 18:00:00,1.0,1,Louisiana-Monroe,0.333,1.148,1.386,0.364,0.0,2014,Georgia Southern,1.0,1.218,0.254,0.727,0.0,1
2014,2014-11-29 12:00:00,0.0,0,Georgia,0.75,1.076,0.583,0.818,0.6799999999999999,2014,Georgia Tech,0.714,1.349,0.268,0.818,0.36,1
2014,2014-11-29 13:00:00,1.0,0,Colorado,0.0,1.182,1.227,0.182,0.0,2014,Utah,0.429,1.473,0.647,0.636,0.0,1
2014,2014-11-29 12:00:00,0.0,1,North Texas,0.4,1.251,0.662,0.364,0.0,2014,Texas-San Antonio,0.0,0.0,0.0,0.273,0.0,1
2014,2014-11-29 19:00:00,0.0,1,Middle Tennessee State,0.667,1.613,0.671,0.545,0.0,2014,Texas-El Paso,1.0,0.0,0.0,0.545,0.0,1
2014,2014-11-29 14:00:00,1.0,0,Georgia State,0.0,0.623,1.102,0.091,0.0,2014,Texas State,0.5,1.127,0.706,0.545,0.0,1
2014,2014-11-29 16:00:00,1.0,0,Vanderbilt,0.0,1.242,0.942,0.273,0.0,2014,Tennessee,0.333,1.221,0.96,0.455,0.0,1
2014,2014-11-29 15:30:00,0.0,1,Notre Dame,1.0,1.444,0.975,0.636,0.0,2014,Southern California,0.0,0.0,0.0,0.636,0.0,1
2014,2014-11-29 15:30:00,1.0,1,San Jose State,0.286,0.555,0.991,0.273,0.0,2014,San Diego State,0.571,1.317,0.722,0.545,0.0,1
2014,2014-11-29 15:30:00,1.0,0,Maryland,0.571,1.095,1.005,0.636,0.0,2014,Rutgers,0.286,1.123,0.716,0.545,0.0,1
2014,2014-11-29 19:00:00,0.0,0,Miami (FL),0.429,1.379,0.828,0.545,0.0,2014,Pittsburgh,1.0,0.0,0.0,0.455,0.0,1
2014,2014-11-29 20:00:00,1.0,0,Oregon State,0.286,1.534,1.235,0.455,0.0,2014,Oregon,0.875,1.742,0.71,0.909,0.88,1
2014,2014-11-29 12:00:00,1.0,0,Florida Atlantic,0.2,1.05,0.85,0.273,0.0,2014,Old Dominion,0.5,0.903,1.239,0.455,0.0,1
2014,2014-11-14 20:00:00,0.0,1,Tulsa,0.25,1.239,1.024,0.222,0.0,2014,Central Florida,1.0,0.0,0.0,0.625,0.0,1
2014,2014-11-29 12:00:00,1.0,1,Michigan,0.429,1.816,0.757,0.455,0.0,2014,Ohio State,1.0,1.235,0.604,0.909,0.72,1
2014,2014-11-29 15:00:00,1.0,1,Wyoming,0.286,1.181,0.832,0.364,0.0,2014,New Mexico,0.143,0.861,0.258,0.273,0.0,1
2014,2014-11-29 22:30:00,1.0,0,Nevada-Las Vegas,0.143,0.823,1.067,0.167,0.0,2014,Nevada,0.429,1.582,0.76,0.545,0.0,1
2014,2014-11-29 15:30:00,0.0,1,Mississippi State,0.833,2.357,0.673,0.909,0.84,2014,Mississippi,0.5,0.0,0.0,0.727,0.28,1
2014,2014-11-29 15:30:00,1.0,0,Penn State,0.286,2.269,1.005,0.545,0.0,2014,Michigan State,0.857,1.905,0.655,0.818,0.6,1
2014,2014-11-29 16:00:00,1.0,1,Connecticut,0.0,1.37,0.947,0.2,0.0,2014,Memphis,0.833,1.758,0.663,0.727,0.0,1
2014,2014-11-29 12:00:00,0.0,1,Kentucky,0.286,0.995,0.933,0.455,0.0,2014,Louisville,0.625,2.281,0.784,0.727,0.040000000000000036,1
2014,2014-11-29 12:00:00,1.0,1,Rice,0.6,1.632,0.573,0.636,0.0,2014,Louisiana Tech,0.75,1.775,1.016,0.636,0.0,1
2014,2014-11-29 12:30:00,1.0,0,Troy,0.333,0.897,0.753,0.273,0.0,2014,Louisiana,0.833,1.85,0.702,0.636,0.0,1
2014,2014-11-29 16:00:00,1.0,1,Kansas,0.125,1.124,0.786,0.273,0.0,2014,Kansas State,0.857,1.812,0.847,0.8,0.56,1
2014,2014-11-29 12:00:00,1.0,1,Purdue,0.143,1.217,1.084,0.273,0.0,2014,Indiana,0.0,1.471,0.586,0.273,0.0,1
2014,2014-11-29 12:00:00,1.0,0,Northwestern,0.429,1.387,0.92,0.455,0.0,2014,Illinois,0.286,0.83,1.186,0.455,0.0,1
2014,2014-11-29 12:30:00,1.0,0,North Carolina,0.5,1.291,1.0,0.545,0.0,2014,North Carolina State,0.286,1.056,0.853,0.545,0.0,1
2014,2014-08-28 19:00:00,0.0,1,Howard,0.0,0.0,0.0,0.0,0.0,2014,Akron,0.0,0.0,0.0,0.0,0.0,1
2014,2014-11-13 20:00:00,0.0,1,Southern Mississippi,0.2,1.201,1.257,0.3,0.0,2014,Texas-San Antonio,0.0,0.0,0.0,0.222,0.0,1
2014,2014-11-13 19:00:00,1.0,1,East Carolina,0.667,2.508,1.373,0.75,0.0,2014,Cincinnati,0.667,1.277,1.152,0.625,0.0,1
2014,2014-10-25 12:00:00,1.0,1,Minnesota,1.0,1.473,0.372,0.857,0.0,2014,Illinois,0.0,0.787,1.374,0.429,0.0,1
2014,2014-10-25 15:30:00,0.0,0,Pittsburgh,1.0,0.0,0.0,0.571,0.0,2014,Georgia Tech,0.5,1.212,0.326,0.714,0.0,1
2014,2014-10-25 14:00:00,1.0,0,Georgia State,0.0,0.977,1.106,0.143,0.0,2014,Georgia Southern,1.0,1.305,0.305,0.714,0.0,1
2014,2014-10-25 19:00:00,1.0,1,Wyoming,0.333,1.2,0.803,0.429,0.0,2014,Colorado State,0.667,1.338,1.092,0.857,0.0,1
2014,2014-10-25 19:00:00,1.0,1,Syracuse,0.333,1.818,0.911,0.429,0.0,2014,Clemson,0.8,1.737,0.885,0.714,0.16000000000000006,1
2014,2014-10-25 15:30:00,1.0,0,Buffalo,0.333,1.279,0.867,0.429,0.0,2014,Central Michigan,0.5,1.418,0.724,0.5,0.0,1
2014,2014-10-25 17:00:00,0.0,1,Temple,0.667,0.975,1.0,0.667,0.0,2014,Central Florida,1.0,0.0,0.0,0.667,0.0,1
2014,2014-10-25 15:30:00,1.0,0,Wake Forest,0.0,1.038,1.047,0.286,0.0,2014,Boston College,0.5,2.004,0.408,0.571,0.0,1
2014,2014-10-25 14:00:00,1.0,1,Akron,0.667,1.615,1.495,0.571,0.0,2014,Ball State,0.333,1.11,0.9,0.286,0.0,1
2014,2014-10-25 19:30:00,1.0,1,South Carolina,0.4,1.318,0.907,0.571,0.0,2014,Auburn,0.5,1.765,0.558,0.833,0.8,1
2014,2014-10-25 12:00:00,0.0,1,Alabama-Birmingham,1.0,0.0,0.0,0.571,0.0,2014,Arkansas,0.0,1.71,0.63,0.429,0.0,1
2014,2014-10-25 22:45:00,1.0,0,Washington,0.333,2.147,0.62,0.714,0.0,2014,Arizona State,0.667,1.294,1.009,0.833,0.44,1
2014,2014-10-25 18:00:00,1.0,0,Washington State,0.25,1.722,3.308,0.286,0.0,2014,Arizona,1.0,1.803,1.138,0.833,0.4,1
2014,2014-10-25 19:30:00,1.0,0,Tennessee,0.0,1.042,1.072,0.429,0.0,2014,Alabama,1.0,3.133,0.716,0.857,0.84,1
2014,2014-10-24 19:30:00,1.0,1,Troy,0.0,0.976,0.945,0.143,0.0,2014,South Alabama,0.75,1.252,0.774,0.667,0.0,1
2014,2014-10-24 22:00:00,1.0,0,California,0.4,2.914,1.159,0.571,0.0,2014,Oregon,0.75,1.656,0.723,0.857,0.76,1
2014,2014-10-24 19:00:00,1.0,1,South Florida,0.667,1.311,0.829,0.429,0.0,2014,Cincinnati,0.0,1.162,1.346,0.5,0.0,1
2014,2014-10-24 21:00:00,0.0,1,Brigham Young,0.0,2.991,0.821,0.571,0.0,2014,Boise State,0.75,0.0,0.885,0.714,0.0,1
2014,2014-10-23 20:00:00,1.0,0,Virginia Tech,0.5,1.644,0.967,0.571,0.0,2014,Miami (FL),0.333,1.16,0.991,0.571,0.0,1
2014,2014-10-23 19:00:00,1.0,1,Connecticut,0.0,1.682,0.881,0.167,0.0,2014,East Carolina,1.0,2.493,1.395,0.833,0.28,1
2014,2014-10-21 20:00:00,1.0,1,Arkansas State,1.0,2.141,0.716,0.667,0.0,2014,Louisiana,1.0,1.502,0.907,0.5,0.0,1
2014,2014-10-18 14:00:00,1.0,0,Bowling Green State,1.0,1.612,1.241,0.714,0.0,2014,Western Michigan,0.5,1.402,0.856,0.5,0.0,1
2014,2014-10-18 12:00:00,1.0,1,Baylor,1.0,1.806,0.791,1.0,0.84,2014,West Virginia,0.667,1.191,0.974,0.667,0.0,1
2014,2014-10-25 12:00:00,1.0,1,Texas,0.5,0.898,0.95,0.429,0.0,2014,Kansas State,1.0,2.491,0.714,0.833,0.56,1
2014,2014-10-18 15:30:00,1.0,0,California,0.5,3.427,1.13,0.667,0.0,2014,UCLA,0.333,1.493,0.733,0.667,0.0,1
2014,2014-10-25 19:15:00,1.0,1,Mississippi,0.0,0.0,0.0,1.0,0.88,2014,Louisiana State,1.0,0.0,0.0,0.75,0.040000000000000036,1
2014,2014-10-25 15:30:00,1.0,1,Florida Atlantic,0.5,1.42,0.841,0.429,0.0,2014,Marshall,1.0,1.494,0.765,1.0,0.07999999999999996,1
2014,2014-10-25 14:00:00,1.0,1,Ohio,0.5,2.004,0.887,0.5,0.0,2014,Western Michigan,0.667,1.36,0.786,0.571,0.0,1
2014,2014-10-25 16:00:00,1.0,1,Old Dominion,0.333,0.752,1.179,0.429,0.0,2014,Western Kentucky,0.0,1.107,1.572,0.333,0.0,1
2014,2014-10-25 15:30:00,1.0,0,Oklahoma State,0.75,2.18,0.773,0.714,0.0,2014,West Virginia,0.75,1.285,0.931,0.714,0.12,1
2014,2014-10-25 16:00:00,1.0,1,Nevada-Las Vegas,0.333,0.946,0.917,0.286,0.0,2014,Utah State,0.5,2.536,1.038,0.571,0.0,1
2014,2014-10-25 22:00:00,0.0,1,Southern California,0.0,0.0,0.0,0.714,0.2,2014,Utah,0.667,2.32,0.583,0.833,0.24,1
2014,2014-10-25 14:00:00,1.0,0,Colorado,0.0,1.466,1.273,0.286,0.0,2014,UCLA,0.5,1.698,0.757,0.714,0.0,1
2014,2014-10-25 14:00:00,0.0,1,Massachusetts,0.0,1.387,1.298,0.25,0.0,2014,Toledo,1.0,2.892,0.867,0.571,0.0,1
2014,2014-10-25 19:00:00,1.0,0,Texas-San Antonio,0.0,0.0,0.0,0.286,0.0,2014,Texas-El Paso,0.0,0.0,0.0,0.5,0.0,1
2014,2014-10-25 19:00:00,1.0,0,Louisiana-Monroe,0.667,1.602,1.244,0.5,0.0,2014,Texas State,0.5,0.949,0.683,0.5,0.0,1
2014,2014-10-25 15:30:00,1.0,1,Texas Tech,0.25,0.957,1.605,0.429,0.0,2014,Texas Christian,0.667,1.615,1.16,0.833,0.6,1
2014,2014-10-25 15:30:00,1.0,1,Oregon State,0.5,1.152,1.067,0.667,0.0,2014,Stanford,0.667,1.502,0.982,0.571,0.0,1
2014,2014-10-25 12:00:00,1.0,1,North Texas,0.0,1.662,0.688,0.286,0.0,2014,Rice,0.5,1.551,0.574,0.5,0.0,1
2014,2014-10-25 20:00:00,1.0,0,Penn State,0.333,3.658,1.213,0.667,0.0,2014,Ohio State,1.0,1.318,0.581,0.833,0.48,1
2014,2014-10-25 13:00:00,1.0,0,Eastern Michigan,0.5,1.337,0.629,0.286,0.0,2014,Northern Illinois,0.667,1.872,0.539,0.714,0.0,1
2014,2014-10-25 12:30:00,1.0,0,Virginia,0.5,2.294,0.894,0.571,0.0,2014,North Carolina,0.333,1.401,1.122,0.429,0.0,1
2014,2014-10-25 23:59:00,1.0,0,Hawaii,0.5,1.596,0.9,0.286,0.0,2014,Nevada,0.333,1.99,0.872,0.571,0.0,1
2014,2014-10-25 12:00:00,1.0,1,Rutgers,0.333,1.615,0.667,0.714,0.0,2014,Nebraska,0.667,1.798,0.591,0.857,0.36,1
2014,2014-10-25 13:00:00,0.0,1,San Jose State,0.667,0.432,0.845,0.5,0.0,2014,Navy,0.0,1.265,0.204,0.429,0.0,1
2014,2014-10-25 16:00:00,1.0,1,Vanderbilt,0.0,1.331,0.873,0.286,0.0,2014,Missouri,0.667,1.404,0.812,0.714,0.0,1
2014,2014-10-25 15:30:00,1.0,0,Kentucky,0.667,1.049,0.922,0.714,0.0,2014,Mississippi State,1.0,2.559,0.606,1.0,0.96,1
2014,2014-10-25 15:30:00,1.0,1,Michigan,0.333,2.217,0.752,0.429,0.0,2014,Michigan State,1.0,1.919,0.619,0.857,0.6799999999999999,1
2014,2014-10-25 14:30:00,1.0,1,Kent State,0.0,0.988,1.392,0.143,0.0,2014,Miami (OH),0.0,1.21,1.361,0.125,0.0,1
2014,2014-10-25 12:00:00,0.0,0,Southern Methodist,0.0,0.0,0.0,0.0,0.0,2014,Memphis,0.5,1.716,0.689,0.5,0.0,1
2014,2014-10-25 15:30:00,1.0,0,Southern Mississippi,0.333,1.095,1.343,0.429,0.0,2014,Louisiana Tech,1.0,1.373,0.941,0.571,0.0,1
2014,2014-10-25 12:00:00,1.0,1,Maryland,0.667,1.262,0.914,0.714,0.0,2014,Wisconsin,0.5,1.448,0.487,0.667,0.0,1
2014,2014-10-18 15:30:00,1.0,1,Kansas,0.0,1.29,0.712,0.333,0.0,2014,Texas Tech,0.0,0.884,1.696,0.333,0.0,1
2014,2014-10-18 20:00:00,1.0,1,Iowa State,0.0,1.108,1.216,0.333,0.0,2014,Texas,0.333,0.73,0.955,0.333,0.0,1
2014,2014-10-18 12:00:00,1.0,0,Oklahoma,0.667,2.376,0.857,0.833,0.56,2014,Kansas State,1.0,2.88,0.713,0.8,0.44,1
2014,2014-10-18 17:00:00,0.0,1,New Mexico State,0.0,0.397,1.015,0.286,0.0,2014,Idaho,0.0,0.813,1.213,0.0,0.0,1
2014,2014-10-18 16:00:00,1.0,1,Arkansas,0.0,1.94,0.549,0.5,0.0,2014,Georgia,0.75,1.987,0.553,0.833,0.6,1
2014,2014-10-18 20:00:00,0.0,1,Notre Dame,0.0,2.133,0.952,1.0,0.8,2014,Florida State,1.0,1.475,1.159,1.0,0.92,1
2014,2014-10-18 12:00:00,1.0,1,Western Kentucky,0.0,1.081,1.554,0.4,0.0,2014,Florida Atlantic,0.0,1.233,0.894,0.333,0.0,1
2014,2014-10-18 12:30:00,1.0,1,Virginia,1.0,2.616,0.817,0.667,0.0,2014,Duke,0.5,0.912,0.949,0.833,0.0,1
2014,2014-10-18 19:00:00,1.0,1,Utah State,1.0,2.451,0.986,0.667,0.0,2014,Colorado State,0.5,1.315,1.147,0.833,0.0,1
2014,2014-10-18 15:30:00,1.0,0,Boston College,1.0,1.906,0.392,0.667,0.0,2014,Clemson,0.75,1.846,0.828,0.667,0.040000000000000036,1
2014,2014-10-18 15:30:00,0.0,0,Southern Methodist,0.0,0.0,0.0,0.0,0.0,2014,Cincinnati,0.0,1.115,1.609,0.4,0.0,1
2014,2014-10-18 12:00:00,0.0,1,Tulane,0.5,1.208,0.922,0.333,0.0,2014,Central Florida,1.0,0.0,0.0,0.6,0.0,1
2014,2014-10-18 15:30:00,1.0,0,Central Michigan,0.667,1.35,0.705,0.571,0.0,2014,Ball State,0.0,1.073,0.884,0.167,0.0,1
2014,2014-10-18 22:30:00,1.0,1,Stanford,1.0,1.384,0.898,0.667,0.07999999999999996,2014,Arizona State,0.5,1.184,1.075,0.8,0.31999999999999995,1
2014,2014-10-18 15:00:00,1.0,0,Troy,0.0,1.238,0.901,0.167,0.0,2014,Appalachian State,0.0,1.468,0.886,0.167,0.0,1
2014,2014-10-18 15:30:00,1.0,1,Texas A&M,0.667,1.27,1.458,0.714,0.16000000000000006,2014,Alabama,1.0,3.027,0.705,0.833,0.72,1
2014,2014-10-18 15:30:00,1.0,1,New Mexico,0.0,0.744,0.267,0.333,0.0,2014,Air Force,0.333,2.55,0.318,0.667,0.0,1
2014,2014-10-17 21:00:00,1.0,1,Temple,1.0,0.86,0.949,0.8,0.0,2014,Houston,1.0,1.038,1.139,0.5,0.0,1
2014,2014-10-17 20:00:00,1.0,1,Fresno State,0.667,1.216,1.04,0.429,0.0,2014,Boise State,0.667,0.0,0.939,0.667,0.0,1
2014,2014-10-16 22:00:00,1.0,0,Oregon State,1.0,1.497,1.142,0.8,0.0,2014,Utah,0.5,2.323,0.621,0.8,0.2,1
2014,2014-10-16 19:30:00,0.0,1,Virginia Tech,0.5,1.988,0.874,0.667,0.0,2014,Pittsburgh,1.0,0.0,0.0,0.5,0.0,1
2014,2014-10-14 20:00:00,1.0,0,Texas State,1.0,0.98,0.687,0.6,0.0,2014,Louisiana,1.0,1.465,1.084,0.4,0.0,1
2014,2014-10-11 12:00:00,1.0,1,Illinois,0.0,0.933,1.56,0.5,0.0,2014,Wisconsin,0.0,1.606,0.509,0.6,0.0,1
